"customer_id","name","email","churn_type"
14257,"Maurice Dalton","tracey58@jackson.com","active"
14258,"Micheal Harrington","floydchelsea@hotmail.com","active"
14259,"Madison Beard","pjones@yahoo.com","engagement_churn"
14260,"Susan Norris","cking@castillo.net","financial_churn"
14261,"Jesse Phillips","waltersjoshua@villanueva-gross.com","active"
14262,"Kurt Delgado PhD","bridget50@yahoo.com","active"
14263,"Scott Cooper","gcaldwell@yahoo.com","financial_churn"
14264,"Caitlin Harrington","kathleenthompson@gmail.com","financial_churn"
14265,"Shannon Coleman","torresstephanie@yahoo.com","engagement_churn"
14266,"Jason Smith","shannonsnyder@johnson.org","active"
14267,"Timothy Choi","skelly@parker.org","financial_churn"
14268,"Michelle Johnson","jscott@hotmail.com","financial_churn"
14269,"Stacey Hicks","sbutler@mitchell.info","financial_churn"
14270,"Laura Camacho","farmerjames@hicks.com","engagement_churn"
14271,"James Ibarra","morantara@grant.com","engagement_churn"
14272,"Charles Harris","lisa10@johnson.com","engagement_churn"
14273,"Rose Cole","doughertywanda@peck-peterson.com","engagement_churn"
14274,"Heather Mosley","lindsaymorris@jacobs.com","active"
14275,"Maria Graves","markfoster@cook.biz","financial_churn"
14276,"Jennifer Novak","scott60@gmail.com","engagement_churn"
14277,"Alexandra Johnson","john28@koch-murphy.net","engagement_churn"
14278,"Christopher Bryant","leekatie@yahoo.com","financial_churn"
14279,"Melinda Hunt","danielle08@taylor.com","financial_churn"
14280,"Andrew Woods","johnsonpaul@yahoo.com","financial_churn"
14281,"Jessica Morgan","kathleenforbes@king.org","active"
14282,"Ashley Spencer","davidlittle@ward.com","financial_churn"
14283,"Kenneth Potter","ifreeman@gmail.com","active"
14284,"Christopher Rivera","david38@bauer-russell.com","financial_churn"
14285,"Douglas Williams","anthony60@lane-price.org","financial_churn"
14286,"Raymond Mcdonald","eduardo81@hotmail.com","financial_churn"
14287,"Courtney Richardson","estradajamie@hotmail.com","engagement_churn"
14288,"Ann Johnson","mcdanielshannon@gmail.com","active"
14289,"David Haynes","adamsrichard@gmail.com","financial_churn"
14290,"Stephen Sanchez","garymcmahon@cortez.com","financial_churn"
14291,"Terrence Joseph","daviscaitlin@taylor-zimmerman.info","financial_churn"
14292,"Samantha Thompson","probinson@gonzalez.info","active"
14293,"Douglas Wood","thoffman@ross.biz","financial_churn"
14294,"Justin Singh","kyle64@baker-williams.com","engagement_churn"
14295,"Karen Holland","billy43@hotmail.com","financial_churn"
14296,"Mrs. Jody Taylor","amiller@brewer-chan.com","engagement_churn"
14297,"Samuel Kelly","lwatkins@hotmail.com","financial_churn"
14298,"Gina Thomas","donald40@yahoo.com","financial_churn"
14299,"Edwin Pacheco","jcarr@mclaughlin.com","financial_churn"
14300,"Tracey Moore","kellywright@hanson-cunningham.com","financial_churn"
14301,"Timothy Lopez","bishopabigail@patel-potter.net","engagement_churn"
14302,"Teresa Hardin","matthew00@yahoo.com","financial_churn"
14303,"Angel Ramsey","cgriffin@castro.biz","active"
14304,"Derrick Brown","brian12@gmail.com","engagement_churn"
14305,"Andrea Taylor","lindsaythomas@taylor-carter.org","financial_churn"
14306,"Samuel Mueller","sydney04@hotmail.com","active"
14307,"Ryan Smith","stacyelliott@hernandez.org","financial_churn"
14308,"Amber Johnson","adam40@duran.com","engagement_churn"
14309,"Teresa Rocha","christinesmith@wilkinson-ramos.com","active"
14310,"Tyler Davis","reynoldsrobert@hotmail.com","financial_churn"
14311,"Lisa Gill","lwright@gmail.com","engagement_churn"
14312,"Brenda Michael","hurleytina@freeman.biz","engagement_churn"
14313,"Charles Robles","bradleyroberts@mueller.com","financial_churn"
14314,"Aaron Holder","alexandria82@yates.com","active"
14315,"Ronald Perez","rodriguezerica@hotmail.com","financial_churn"
14316,"Lindsay King","wesley13@hurst-spencer.com","active"
14317,"Jessica Delgado","deborahhorton@gmail.com","engagement_churn"
14318,"Kathleen Keller","katherine94@johnson.com","financial_churn"
14319,"Clinton Lee","kelleytracey@hopkins.net","engagement_churn"
14320,"Robert Richardson","cruzkevin@gmail.com","financial_churn"
14321,"Jamie Scott","lindsayholmes@yahoo.com","engagement_churn"
14322,"William Thomas","jonesisabel@hotmail.com","active"
14323,"Thomas Cook","foleymaurice@lloyd.com","financial_churn"
14324,"Kimberly Lee","caitlynlee@wright.com","engagement_churn"
14325,"Raven Clark","loganalexander@hotmail.com","active"
14326,"Megan Stewart","shawkaren@castillo.com","financial_churn"
14327,"Taylor Roach","vvaughn@singh.com","engagement_churn"
14328,"Jonathan Watson","michaelguerra@ortiz.com","financial_churn"
14329,"James Ramirez","claudialove@marquez.org","active"
14330,"Dorothy Mosley","collin94@rogers.com","active"
14331,"Justin Robinson","michaelschmitt@jones.com","financial_churn"
14332,"Daniel Martinez","jacobsonvictoria@yahoo.com","active"
14333,"Katelyn Butler","pbanks@yahoo.com","active"
14334,"Ronald Hughes","abarker@hotmail.com","financial_churn"
14335,"Mark Jones","davidcastillo@fletcher.biz","engagement_churn"
14336,"Kyle Martinez","catherine23@hotmail.com","active"
14337,"James Mitchell","kimberly43@walter-davis.com","active"
14338,"Priscilla Gonzalez","newtonandrew@wilkinson.com","financial_churn"
14339,"Jessica Rose","marshgeorge@murray.org","active"
14340,"Jennifer Smith","itaylor@yahoo.com","active"
14341,"Meredith Wright","pwilson@patterson-kelly.com","financial_churn"
14342,"Jason Avila","danielle39@hotmail.com","active"
14343,"Sarah Key","dlittle@hotmail.com","active"
14344,"Wesley Rowe","mooretammy@gmail.com","engagement_churn"
14345,"Gregory Herman","johnsonphillip@yahoo.com","engagement_churn"
14346,"Jennifer Herrera","maria94@gmail.com","active"
14347,"Brian Newman","carlosgill@smith.com","financial_churn"
14348,"Sharon Moreno","bwallace@yahoo.com","financial_churn"
14349,"Kevin Tucker","johnfernandez@hotmail.com","active"
14350,"Ryan Wilson","leerobert@gmail.com","financial_churn"
14351,"Nancy Cruz","robbinsmargaret@johnson.com","engagement_churn"
14352,"Meagan Parker","ewest@romero.com","financial_churn"
14353,"Tiffany Gonzalez","brooksamy@hotmail.com","active"
14354,"Edwin Tucker","danielbaldwin@yahoo.com","engagement_churn"
14355,"Christina Ross","qwilliams@stephenson.biz","engagement_churn"
14356,"Nichole Phillips","mollyvargas@hotmail.com","financial_churn"
14357,"John Summers","michaelmoore@scott.biz","financial_churn"
14358,"Eric Warren","laurenbarron@davis.com","engagement_churn"
14359,"Amy Wilson","brittanyromero@lloyd.biz","active"
14360,"Destiny Anderson","mcooper@nelson.com","active"
14361,"Olivia Moore","angela56@snyder-johnson.info","engagement_churn"
14362,"Blake Rodriguez","stevenhamilton@nichols-garcia.com","active"
14363,"Robert Gonzales","hestermary@hotmail.com","financial_churn"
14364,"David Weber","kevin67@fitzpatrick.biz","engagement_churn"
14365,"Alexander Hernandez","victoria91@gonzales-freeman.com","engagement_churn"
14366,"Angela Mckinney","kingjohn@yahoo.com","financial_churn"
14367,"Joel Spencer","acoleman@kim-marshall.com","financial_churn"
14368,"Emily Aguirre","ehatfield@wilson.com","financial_churn"
14369,"Dakota Horn","katrinabishop@mckinney-taylor.net","financial_churn"
14370,"Patrick Hernandez","mflynn@hotmail.com","financial_churn"
14371,"Katelyn Butler","jordankendra@jackson-spence.org","active"
14372,"Jose Jenkins","stephen39@lane.com","active"
14373,"Joseph Smith","ladkins@hull.com","financial_churn"
14374,"Brittany Rodriguez","pbooth@garcia.com","financial_churn"
14375,"Kevin Romero","veronicaedwards@yahoo.com","engagement_churn"
14376,"Christopher Powell","rmorrison@david.com","engagement_churn"
14377,"Gregory Castillo","tammy58@murray-hubbard.com","engagement_churn"
14378,"Tara Russell","sethjackson@hotmail.com","financial_churn"
14379,"Brian Bonilla","mallory89@curtis-hernandez.com","financial_churn"
14380,"Emily Walters","ashley68@wilson.com","financial_churn"
14381,"Lisa Cabrera","gary25@peters.net","financial_churn"
14382,"Darrell Patel","smithdaniel@rodriguez-nguyen.biz","financial_churn"
14383,"Bruce Curtis","bettyhernandez@yahoo.com","active"
14384,"Vanessa Freeman","georgerios@hotmail.com","engagement_churn"
14385,"Bradley Hull","connerchristopher@hotmail.com","financial_churn"
14386,"Samuel Cochran","fordkelly@hotmail.com","financial_churn"
14387,"Jade Russell","veronica58@ferguson.com","financial_churn"
14388,"Jennifer Johnson","christopher69@gmail.com","financial_churn"
14389,"Jeffrey Hamilton","jessica12@keller.com","financial_churn"
14390,"Kristina Mckenzie","carlgarcia@gmail.com","active"
14391,"Sandra Flynn","davisleah@yahoo.com","financial_churn"
14392,"Michael Contreras","balvarado@rodgers-ibarra.com","financial_churn"
14393,"Joshua Fisher","burkewesley@hotmail.com","active"
14394,"Bethany Nguyen","michael86@mitchell.com","engagement_churn"
14395,"Joshua Barrett","robert34@cox.com","active"
14396,"Shannon Lane","vschmitt@hotmail.com","engagement_churn"
14397,"Ryan Martin","colleenkelly@yahoo.com","engagement_churn"
14398,"Cassidy Smith","campbellshannon@lopez-molina.com","financial_churn"
14399,"Kelli Boyd","willistina@gmail.com","financial_churn"
14400,"Deborah Macias","stephaniecardenas@yahoo.com","financial_churn"
14401,"Brandon Robinson II","matthew47@klein.com","financial_churn"
14402,"Nathan Morgan","dustinriddle@owen.biz","active"
14403,"Aaron Simmons","mdyer@yahoo.com","financial_churn"
14404,"Jennifer Graham","cookerichard@brown-jones.com","engagement_churn"
14405,"Thomas Patterson","ngriffin@yahoo.com","financial_churn"
14406,"Stephanie Smith","oherrera@lawson.com","financial_churn"
14407,"Alexander Johnson","alyssaferrell@white.net","engagement_churn"
14408,"Natalie Brown","pwood@tucker-fleming.com","engagement_churn"
14409,"Kelly Gonzales","kaufmansandra@wilson-coleman.info","financial_churn"
14410,"Cole Pollard MD","zacharyjones@yahoo.com","financial_churn"
14411,"John Arnold","cheyenne23@hotmail.com","financial_churn"
14412,"Terrence Gonzalez","rossshawn@gmail.com","engagement_churn"
14413,"Brooke Jones","uthomas@hotmail.com","active"
14414,"Michael Osborne","westjose@gates.net","financial_churn"
14415,"Robert Porter","ucraig@dawson-bender.com","engagement_churn"
14416,"Jason Gutierrez","larryhammond@bowman.info","active"
14417,"Diane Curtis","efrancis@garrison-miranda.org","engagement_churn"
14418,"Zachary Baldwin","yestrada@orr.com","engagement_churn"
14419,"Kristina Clark","hjohnson@hotmail.com","financial_churn"
14420,"Samuel Hall","valerie12@costa-washington.net","financial_churn"
14421,"Linda Chavez DVM","wmoore@sexton-ware.com","engagement_churn"
14422,"Timothy Hamilton","kelly46@hotmail.com","financial_churn"
14423,"Meghan Jones","jonathanrobertson@hotmail.com","active"
14424,"Carolyn Patel","david15@hotmail.com","active"
14425,"Mark Faulkner","rclarke@berger.org","financial_churn"
14426,"Mrs. Danielle Gonzalez MD","autumnsmith@yahoo.com","financial_churn"
14427,"Christian Turner","ramirezlisa@yahoo.com","engagement_churn"
14428,"Katherine West","tina89@clark-black.info","financial_churn"
14429,"Aaron Wiggins","ruthwilliamson@hotmail.com","active"
14430,"Andrew Hayden","jburton@gmail.com","financial_churn"
14431,"Lori Reese","danielle92@murphy-santos.com","engagement_churn"
14432,"Christopher Rodriguez","mezajennifer@yahoo.com","active"
14433,"Nicholas Gonzalez","jamesdavis@hall.com","engagement_churn"
14434,"Patrick Morris","campbellariel@berry.com","financial_churn"
14435,"Brenda Moore","susan36@mcdonald.com","financial_churn"
14436,"Courtney Jordan","spencermolly@wade.com","active"
14437,"Mrs. Jill Copeland","iruiz@miller.net","engagement_churn"
14438,"Dustin Dixon","barneskimberly@cervantes-gilmore.com","financial_churn"
14439,"Carlos Weeks","ygarrett@yahoo.com","financial_churn"
14440,"Dr. Tina Murphy DDS","dmartin@yahoo.com","engagement_churn"
14441,"Luke Ellis","vcrawford@holt.com","financial_churn"
14442,"Jason Thompson","ssmith@gmail.com","engagement_churn"
14443,"Timothy Ford","williamgarcia@yahoo.com","financial_churn"
14444,"Nicole Hanna","tommydiaz@hotmail.com","financial_churn"
14445,"Amanda Ruiz","thouston@yahoo.com","active"
14446,"Kathy Benton","jennifer69@yahoo.com","active"
14447,"Danny Dalton","faulknerkelli@gmail.com","financial_churn"
14448,"Amanda Holmes MD","alyssastevens@clark-hamilton.com","financial_churn"
14449,"Brandy Morales","travisdanny@hotmail.com","financial_churn"
14450,"Andrea Lane","jason49@gmail.com","active"
14451,"Ashley Williams","robertsmichele@yahoo.com","engagement_churn"
14452,"Duane Berg","bbaird@todd.com","engagement_churn"
14453,"Willie Odom","butleranna@bartlett.com","engagement_churn"
14454,"Jacob Vega","smithmichael@aguilar.net","active"
14455,"William Brown","fyates@thompson-romero.com","engagement_churn"
14456,"Larry Mann","hickmandonald@moore-wilson.com","engagement_churn"
14457,"Cassandra Ortega","normannicholas@gmail.com","engagement_churn"
14458,"Jennifer Adams","zmartinez@medina.biz","financial_churn"
14459,"Kyle Gonzalez","kalvarez@lamb-bird.com","engagement_churn"
14460,"Olivia Chandler","william19@yahoo.com","engagement_churn"
14461,"Todd Mejia","daltonmontoya@martinez.org","active"
14462,"Paul Barry","sawyerbrandy@hotmail.com","financial_churn"
14463,"Cassidy Carr","kelleyscott@hotmail.com","financial_churn"
14464,"Martha Matthews","mwebb@mathis.org","engagement_churn"
14465,"Claudia Smith","kimberlyriddle@yahoo.com","financial_churn"
14466,"Barbara Colon","jenniferknight@shaw.info","engagement_churn"
14467,"Kristin Brooks","thorntonrhonda@garza.com","engagement_churn"
14468,"Melissa Kaiser","austinjamie@harper-buck.com","financial_churn"
14469,"Paul Medina","robert27@yahoo.com","engagement_churn"
14470,"Ariel Fox","mcmahonvanessa@yahoo.com","engagement_churn"
14471,"Joshua Simpson","hollywatts@gmail.com","engagement_churn"
14472,"John Carr","chad72@martinez.net","active"
14473,"Jennifer Holder","pfoster@gmail.com","financial_churn"
14474,"Charles Chen","mbrown@hotmail.com","financial_churn"
14475,"Laura Rivera","astevenson@yahoo.com","financial_churn"
14476,"Lisa Washington","laura45@yahoo.com","active"
14477,"Philip Brooks","lance02@lloyd-russell.info","active"
14478,"Michele Shepard","eowen@dalton.org","engagement_churn"
14479,"Drew Tran","qobrien@yahoo.com","financial_churn"
14481,"Sean Huff","kathleen85@stewart-spencer.com","engagement_churn"
14482,"Kristina Cooley","david22@hotmail.com","engagement_churn"
14483,"Justin Rose","aclark@leach.biz","engagement_churn"
14484,"Casey Rose","howardlewis@hotmail.com","engagement_churn"
14485,"Casey Price","ginamcdonald@hotmail.com","engagement_churn"
14486,"Charles Spencer","jenniferyoung@sharp.com","financial_churn"
14487,"Rachel Ochoa","kperkins@hill-taylor.com","financial_churn"
14488,"Curtis Diaz","benjamin73@gmail.com","engagement_churn"
14489,"Diana Allen","elizabethtaylor@garza.net","active"
14490,"Casey Green","dbrown@harper-little.org","active"
14491,"Richard Reed","nhale@yahoo.com","financial_churn"
14492,"Ashley Ho","linda94@keller.org","engagement_churn"
14493,"Mariah James","deborahsmith@hotmail.com","engagement_churn"
14494,"Christina Hunter","emilyhensley@mendez-davis.org","financial_churn"
14495,"Amy Fisher","blake77@evans.com","financial_churn"
14496,"Shelby Moore","margaretcastro@roberts.net","financial_churn"
14497,"Johnny Baker","mholland@taylor-blackburn.com","engagement_churn"
14498,"Christopher Martinez","crystalking@hotmail.com","financial_churn"
14499,"Juan Wu","sharoncunningham@yahoo.com","financial_churn"
14500,"Ernest Marshall","ppatterson@gmail.com","active"
14501,"Miranda Sanchez","john72@yoder.com","engagement_churn"
14502,"Christopher Holder","bairdwalter@hotmail.com","financial_churn"
14503,"Theresa Schultz","kbrown@yahoo.com","active"
14504,"Rebecca Sims","smithnicholas@yahoo.com","active"
14505,"Catherine Cantrell","kathleen13@hotmail.com","financial_churn"
14506,"Amy Jackson","kreynolds@yahoo.com","engagement_churn"
14507,"Kyle Fernandez","ilittle@powell.net","engagement_churn"
14508,"Linda Richards","brad86@floyd.biz","active"
14509,"Ryan Barnett","joshuarodriguez@taylor.com","financial_churn"
14510,"Robert Roy","jason75@perez-howard.com","active"
14511,"Sarah Spence","debra93@bell.com","financial_churn"
14512,"Tammy Clark","alvaradodaniel@moore-fitzgerald.info","financial_churn"
14513,"Autumn Ramsey","micheledavis@hahn-bauer.com","financial_churn"
14514,"Sean Howard","ubrown@yahoo.com","engagement_churn"
14515,"Matthew Holland","sjefferson@murphy.com","engagement_churn"
14516,"Randy Meyers","dfranklin@carter-torres.org","financial_churn"
14517,"Jason Carter","esnow@thomas.info","financial_churn"
14518,"Jennifer Watson","katiejohnson@yahoo.com","financial_churn"
14519,"Jason Jackson","nicole91@barnes.com","financial_churn"
14520,"Joshua Brown","bradleyturner@nielsen.info","active"
14521,"Michael Berry","cuevastony@hotmail.com","financial_churn"
14522,"Matthew Baker","khudson@pineda-dominguez.com","financial_churn"
14523,"Lisa Fisher","nicolas94@gmail.com","financial_churn"
14524,"Rachael King","harrisstephanie@yahoo.com","active"
14525,"Brandon Clark","brucesweeney@hotmail.com","financial_churn"
14526,"Paige Williams","kellybrandt@jarvis-santana.biz","financial_churn"
14527,"Joseph Kelley","mcclainangel@foster.com","engagement_churn"
14528,"Karen Patterson","cray@salinas.com","financial_churn"
14529,"Kayla Robles","ravenmoore@hotmail.com","financial_churn"
14530,"Elizabeth Thomas","franklintracey@cole.biz","engagement_churn"
14531,"Shannon York","xjones@gmail.com","financial_churn"
14532,"Michelle Warren","mmiller@walsh.com","financial_churn"
14533,"Rhonda Morrison","novakstephanie@reyes.com","financial_churn"
14534,"April Marks","smithtravis@gonzalez.info","financial_churn"
14535,"Rodney Rogers","emilybecker@hotmail.com","financial_churn"
14536,"Amber Blair","smithanthony@hotmail.com","engagement_churn"
14537,"Courtney Espinoza","gambleryan@hotmail.com","active"
14538,"David Sanders","simmonsyolanda@perez-fernandez.net","financial_churn"
14539,"Matthew Bryant","wolfebrad@anderson.org","financial_churn"
14540,"Karen Coleman","ronald49@hotmail.com","financial_churn"
14541,"Matthew Stone","gomezstacy@hotmail.com","financial_churn"
14542,"Jennifer Williams","bianca99@hotmail.com","financial_churn"
14543,"Justin Wagner","robertgarcia@hotmail.com","engagement_churn"
14544,"Nancy Vaughan","pamelashields@mcdonald.com","active"
14545,"Elizabeth Craig","gmarquez@mathews.com","engagement_churn"
14546,"Mary King","davidconley@martinez.com","active"
14547,"David Powers","darren71@rivera.com","engagement_churn"
14548,"Amanda Buchanan","ecampos@giles.info","engagement_churn"
14549,"Kaitlin Bush","ataylor@hill-jenkins.com","financial_churn"
14550,"Henry Evans","yflores@hotmail.com","financial_churn"
14551,"Jesse Rivera","jason42@gmail.com","financial_churn"
14552,"Diana Ferguson","cindy98@yahoo.com","engagement_churn"
14553,"Jennifer Hood","bmeyer@yahoo.com","financial_churn"
14554,"Timothy Moreno","ctran@gmail.com","financial_churn"
14555,"Janet Wiley","bfields@gmail.com","active"
14556,"Jennifer Villanueva","daniel97@miller.info","engagement_churn"
14557,"Cheyenne Jefferson","arellanoleslie@yahoo.com","engagement_churn"
14558,"Matthew Ruiz","lisahuff@yahoo.com","financial_churn"
14559,"Johnny Lynch","jennifer26@wise-cole.biz","financial_churn"
14560,"Megan Hawkins","evazquez@yahoo.com","financial_churn"
14561,"Corey Wagner","michellesmith@boyer-russo.com","active"
14562,"Jacqueline Jones","mphillips@gmail.com","active"
14563,"William Harris","gdennis@yahoo.com","engagement_churn"
14564,"Mrs. Susan Pena DDS","pattersontyler@nichols.com","engagement_churn"
14565,"Meagan Wang","carloshamilton@yahoo.com","active"
14566,"Samantha Jensen","wtran@gmail.com","engagement_churn"
14567,"Daniel Schmidt","milesheather@gmail.com","financial_churn"
14568,"Daniel Collins","joshuasmith@ayala.com","active"
14569,"Samantha Parrish","amber96@patrick.org","financial_churn"
14570,"Jon Lowe","kimberlylittle@hall.org","engagement_churn"
14571,"Victoria Ford","kristinadams@yahoo.com","active"
14572,"Matthew Harrison","wcrawford@sullivan.com","engagement_churn"
14573,"Jennifer Reid","huffeddie@hotmail.com","financial_churn"
14574,"Katherine Anderson","miranda45@garcia.info","financial_churn"
14575,"Lauren Thompson","ortizkylie@gmail.com","engagement_churn"
14576,"Douglas Ward","whawkins@hotmail.com","financial_churn"
14577,"Kimberly White","andersonmichelle@yahoo.com","engagement_churn"
14578,"Michelle Clark","paulreynolds@delacruz.com","financial_churn"
14579,"Debra Lopez","ymeadows@gmail.com","active"
14580,"Glenda Cox","michaelnorman@mendoza.org","financial_churn"
14581,"Rebecca Harper","aavila@frey.com","active"
14582,"Cindy Compton","oneilldorothy@scott.com","active"
14583,"Samuel Hobbs","denise69@dixon.biz","active"
14584,"Catherine Hall","ryanbutler@yahoo.com","financial_churn"
14585,"Wendy Buchanan","xlarsen@salas-burns.net","engagement_churn"
14586,"Patrick Shannon","gonzalezkatie@rubio.com","financial_churn"
14587,"Rachel Thompson","brendamassey@yahoo.com","engagement_churn"
14588,"Phillip Pearson","nbenson@sanchez.biz","financial_churn"
14589,"Joseph Craig","cookmegan@hotmail.com","financial_churn"
14590,"Katie Knapp","vtaylor@hotmail.com","active"
14591,"Kevin Walker","wendy11@anderson.com","financial_churn"
14592,"Stuart Wallace","patrickalan@hotmail.com","financial_churn"
14593,"Joshua Thomas","michael10@gmail.com","engagement_churn"
14594,"Jay Hooper","angela67@hotmail.com","engagement_churn"
14595,"Christopher Robbins","nancy32@morton-davis.com","engagement_churn"
14596,"Edward Ray","crossdavid@watson.com","financial_churn"
14597,"Rebecca Anderson","pburke@yahoo.com","financial_churn"
14598,"Jeffrey Smith","brookemyers@hill.com","engagement_churn"
14599,"Anthony Johnson","rsmith@hotmail.com","engagement_churn"
14600,"Mikayla Thompson","kcombs@page-smith.com","financial_churn"
14601,"Edward Rice","louis09@hotmail.com","engagement_churn"
14602,"Dylan Rodriguez","millerdawn@gmail.com","financial_churn"
14603,"Patricia Garcia","courtneywolf@parsons-lowe.com","engagement_churn"
14604,"Brett Bullock","elizabethbaker@yahoo.com","financial_churn"
14605,"Patricia Alexander","wjackson@yahoo.com","engagement_churn"
14606,"Carl Smith","john68@bell-beard.net","active"
14607,"Scott Walker","caitlinrivera@hotmail.com","financial_churn"
14608,"Brandon Davis","thomas06@hotmail.com","financial_churn"
14609,"Christopher Kramer","josephpowell@norris-ross.com","engagement_churn"
14610,"Taylor Brown","wvasquez@morgan.com","engagement_churn"
14611,"Kimberly Jenkins","xadams@wilson.com","active"
14612,"Michael Miller","justin73@powell.org","active"
14613,"Danielle Reid","campbellmatthew@gmail.com","engagement_churn"
14614,"Cindy Miles","josepharcher@gmail.com","active"
14615,"Marcus Oliver","sandersjoshua@gmail.com","engagement_churn"
14616,"Mark Kennedy","baldwinrachel@hotmail.com","financial_churn"
14617,"Kathryn Molina","gutierreztony@hotmail.com","active"
14618,"Kyle David","mckinneyaaron@kent.com","financial_churn"
14619,"David Watts","kimberly54@larson-lambert.com","active"
14620,"Natasha Williams","bushamber@yahoo.com","engagement_churn"
14621,"Gregory Vaughan","hbell@yahoo.com","financial_churn"
14622,"Alice Munoz","kellie69@fowler.net","financial_churn"
14623,"Scott Roberson","fscott@gonzalez-morrison.org","financial_churn"
14624,"Noah Flores","douglas17@torres-smith.com","engagement_churn"
14625,"Debra Roberts","mvazquez@aguilar-james.com","financial_churn"
14626,"Nicole Morris","steventhompson@yahoo.com","engagement_churn"
14627,"Michelle Mcdaniel","sbartlett@williams.net","engagement_churn"
14628,"Luis Carrillo","curtiswall@hotmail.com","financial_churn"
14629,"Patricia Reynolds","skinnercassandra@hotmail.com","financial_churn"
14630,"Lauren Lewis","cchandler@gmail.com","engagement_churn"
14631,"Samantha Alvarez","robertsonmelissa@gmail.com","engagement_churn"
14632,"Deanna Mason","marcia52@hotmail.com","engagement_churn"
14633,"Monique Cook MD","jwhitney@hotmail.com","financial_churn"
14634,"David Carter","kbrowning@king-hess.com","financial_churn"
14635,"Loretta Smith","maria01@brown.com","engagement_churn"
14636,"Jason Rodriguez","wendy61@yahoo.com","engagement_churn"
14637,"Patricia Hill","kayla68@hughes-clark.info","active"
14638,"Daniel Weber","marissa48@yahoo.com","active"
14639,"Steve Smith","diazruben@patton.org","financial_churn"
14640,"Stephen Myers","josekirby@spencer.com","engagement_churn"
14641,"Peter Evans","joshua66@reynolds.com","engagement_churn"
14642,"Sabrina Moreno","ojones@holder-mcdonald.com","financial_churn"
14643,"Angela Andrews DDS","erivers@baird.com","engagement_churn"
14644,"Carol Payne","kevin05@yahoo.com","financial_churn"
14645,"Dawn Harris","jeremygray@wilson.com","financial_churn"
14646,"Jeremy Howell","bball@gmail.com","financial_churn"
14647,"Jennifer Meyer","clarkrichard@jackson.com","active"
14648,"Gerald Lee","justin88@jimenez.net","active"
14649,"Kimberly Frye","christopherreyes@jones.com","active"
14650,"Brandi Boyd","charles06@farmer.net","engagement_churn"
14651,"Christina Wood","brittanylowery@martin.com","engagement_churn"
14652,"Jeffery Farrell","masonkaiser@wilson.info","active"
14653,"Dennis Martin","uellison@hotmail.com","financial_churn"
14654,"Jorge Hanson","aprilgray@gmail.com","engagement_churn"
14655,"Amber Martin","yellis@perez-sanchez.info","financial_churn"
14656,"Denise Guerra","smcpherson@hotmail.com","active"
14657,"Lauren Mcneil","sharpjason@hotmail.com","financial_churn"
14658,"Amanda Garza","jacksonlauren@edwards.com","financial_churn"
14659,"Caitlin Raymond","mccarthybenjamin@gmail.com","active"
14660,"Joe Lane","burtonmegan@gmail.com","engagement_churn"
14661,"Lee Roberts","matthew79@miller-edwards.com","active"
14662,"Keith Moore","wharvey@brown.info","financial_churn"
14663,"Rebecca Torres","christopherlewis@king.com","engagement_churn"
14664,"James Kemp","ugonzalez@gmail.com","financial_churn"
14665,"Lisa Hanson","xstevens@hotmail.com","active"
14666,"Anthony May","satkinson@yahoo.com","engagement_churn"
14667,"Matthew Walker","jamie40@yahoo.com","engagement_churn"
14668,"Lisa Jones","anthony48@gmail.com","active"
14669,"Sarah Mitchell","lopezelizabeth@thomas.com","active"
14670,"Denise Johnson","cheryl69@mccarthy.com","financial_churn"
14671,"Amy Crosby","jamescrystal@gmail.com","active"
14672,"Andrea Townsend","tony48@hotmail.com","engagement_churn"
14673,"David Rodriguez","ecaldwell@baker-lane.info","active"
14674,"Justin Turner","alan57@monroe-case.com","financial_churn"
14675,"Johnny Smith","schmidtphilip@hotmail.com","active"
14676,"Wendy Yoder","littleerica@goodman-gray.biz","active"
14677,"Frank Henderson","steventapia@gmail.com","financial_churn"
14678,"Jessica White","tcooper@gmail.com","active"
14679,"Robert Smith","ztownsend@espinoza-arnold.com","engagement_churn"
14680,"Donna Warner","danielle22@gmail.com","financial_churn"
14681,"Richard Vega","william46@gmail.com","engagement_churn"
14682,"Kevin Patel","elizabethroberts@porter.info","engagement_churn"
14683,"Kristopher Guerrero","lisabrown@yahoo.com","engagement_churn"
14684,"Gregory Stokes","dpena@gmail.com","financial_churn"
14685,"Stephen Harrington","brianna37@barajas.com","financial_churn"
14686,"Katrina Jacobson","ovalencia@bryant-barnes.org","financial_churn"
14687,"Peter King","ricemaria@howard.com","financial_churn"
14688,"Patrick Simpson","ericsmith@martinez.com","engagement_churn"
14689,"Ryan Meyer","curtiswelch@smith-leon.com","active"
14690,"Brady Reilly","smithmegan@harris.com","engagement_churn"
14691,"Robert Morse","earl40@hotmail.com","financial_churn"
14692,"Sydney Knapp","adam12@jones.com","engagement_churn"
14693,"Elizabeth Dominguez","pagejacob@reyes.com","active"
14694,"Jessica Boone","ashleykeller@jackson.com","engagement_churn"
14695,"Sara Mcguire","teresa64@carroll.net","engagement_churn"
14696,"Dale Cantu","pmayo@jordan-russell.info","financial_churn"
14697,"Eugene Fischer III","nicholedaugherty@miller.net","active"
14698,"Daniel Good","andre08@robinson.com","financial_churn"
14699,"David Bailey","bcummings@brewer-pearson.com","engagement_churn"
